aid,past_logCit,past_es,post_logCit
11655,1.773228259883309,0.3846153846153846,1.252658823524064
11656,1.7477323333619448,0.4444444444444444,1.4452022073448685
11901,1.894304169780324,0.2857142857142857,0.8080442658411163
11915,1.855838520989037,0.5714285714285714,2.297746324326148
12209,1.812512793862871,0.6363636363636364,1.6566044331920002
12468,1.7661897569479508,1.0,1.7995311457285843
12553,1.873885485971064,1.0,1.6162202867223372
12658,1.894440885588301,0.4,4.59511985013459
12667,1.8927036072239636,0.5925925925925926,1.4599902621290206
12716,1.8016178494276216,0.5,1.723758906310534
12772,1.762009088153027,0.4444444444444444,1.6396222420704365
12790,1.8554154994762335,0.5,1.750516129595482
13084,1.7613725430957292,0.4,2.452874639204248
13285,1.839474124986864,0.2,0.915483469628881
13373,1.8854415917391896,0.3333333333333333,1.3117058424934978
13481,1.8762461317198045,0.5,1.6982457842465124
13500,1.7958107793530595,0.6,0.6931471805599453
13744,1.887012663604153,0.375,1.861584140063009
13964,1.8977904635265743,0.6153846153846154,2.510156366431015
14012,1.747356511839964,0.4375,1.5053641363099448
14391,1.814505920479053,0.3529411764705882,0.2310490601866484
14419,1.8805602243088493,0.8,2.437209776285355
14434,1.810702315396769,0.7,1.6917246050779424
14487,1.829399886472994,0.25,0.8958797346140275
14572,1.7435990868940865,0.4166666666666667,1.9085647688121208
14645,1.776636573424837,0.1666666666666666,1.5299947740575823
14711,1.7647437018578445,0.5714285714285714,0.8181732412185583
14760,1.7493412298538304,0.5,1.165502520488827
14817,1.8234283533440223,0.25,1.9459101490553128
14819,1.8444397270569683,0.6666666666666666,2.111351184187705
14892,1.7473133166420367,0.6,1.1102295381255185
14899,1.8620862489158945,0.6,1.3117680429499947
14982,1.826346597577612,0.3809523809523809,2.7366845943998963
15006,1.7963467538951043,0.6666666666666666,1.1968729356955117
15019,1.757858941912154,0.5,1.232926922587342
15090,1.75293192095927,0.8,1.458731407373164
15231,1.7514850734616407,0.3076923076923077,1.1901763620632182
15738,1.883746634782703,0.5833333333333334,2.302585092994046
15806,1.7922730803176232,0.6,2.2906470172315845
15889,1.8985971782850573,0.5,2.120435401277301
15910,1.8140903501799,0.5,1.2005498395116012
16022,1.818588557541768,0.4444444444444444,1.393900720336864
16023,1.8586497010487724,0.0,1.8367717732768365
16060,1.7806038104587156,0.4333333333333333,0.8291708166149837
16094,1.865067245138844,0.3,2.224225309525176
16098,1.748587103148844,0.25,1.6833504729593398
16121,1.7652004175351763,0.7777777777777778,1.0128681193965845
16263,1.825512600071587,0.5,1.09654186866835
16321,1.828832497154496,0.3333333333333333,1.2381777114975487
17160,1.7962640531165412,0.3333333333333333,1.7349472474278655
17209,1.892982886425132,0.0555555555555555,1.9904051847325863
17348,1.886209545640847,0.2352941176470588,1.4033001409012646
17366,1.8794291527522533,0.3333333333333333,1.6094379124341005
17394,1.8805162195294671,0.4615384615384615,1.8421121615154208
17414,1.7747356867654875,0.5882352941176471,2.0058849234439746
17625,1.7795924653845483,0.3333333333333333,1.7661214540435302
17638,1.8346676920435805,0.3636363636363636,2.180783229181712
17666,1.8701350665923304,0.4166666666666667,1.6756111768221094
17694,1.8469051660402265,0.5789473684210527,1.703495853528018
17718,1.7961160101491227,0.1176470588235294,0.9574983485564093
17766,1.7500904629895755,0.6363636363636364,1.2424533248940002
17923,1.8127561030381487,0.6,1.6871098404751457
17924,1.8478572251278405,0.2727272727272727,1.5600651217376753
17981,1.7748035769804176,0.2,1.791759469228055
18021,1.8397764346881724,0.3,2.1909558610754987
18064,1.869949883608989,0.1785714285714285,1.4451858789480825
18083,1.8806965091315728,0.2857142857142857,1.720255970408329
18087,1.8082877149973609,0.3,2.6279417487117294
18329,1.7524780701725944,0.2222222222222222,2.244504100009441
18337,1.7627556768981787,1.0,1.6476050774205713
18348,1.819708694320934,0.25,1.3742434994451789
18397,1.8287752956674728,0.8,1.290400336969297
18468,1.7971836215264123,0.34375,2.236272200841225
18661,1.8651302872741045,0.2666666666666666,1.4677227009188971
18678,1.8937641290849587,0.1,1.8013133469639877
18778,1.7861252938347156,0.5,2.246794422071705
18781,1.7682798480795432,0.2727272727272727,0.7742402021815782
18791,1.7905803826936568,0.5454545454545454,1.7638730612550602
18926,1.7993661216494847,0.2857142857142857,1.1749735207048253
19014,1.8295507798496968,0.3636363636363636,1.3534683067574325
19033,1.794356520003725,0.2916666666666667,1.8620206999255184
19149,1.743892282999106,0.4285714285714285,0.4620981203732968
19186,1.7711361017245355,0.0952380952380952,1.953377999609436
19187,1.7532748871375123,0.4444444444444444,1.847916845947166
19212,1.8718826963749624,0.3846153846153846,1.1769652766719825
19281,1.8007963177443245,0.4545454545454545,0.4620981203732968
19282,1.8632217579752564,0.6,1.4910624710236196
19439,1.8823079758480397,0.5384615384615384,1.9288922143566705
19463,1.7928191704872058,0.4193548387096774,2.139996969798862
19519,1.7814412721577513,0.6,2.110671284810294
19528,1.8282466403423463,0.4444444444444444,1.6135261363757842
19567,1.8147564312429292,0.4166666666666667,2.0971897131861077
19580,1.76969938883987,0.238095238095238,2.220632197529408
19631,1.7431743987997446,0.4375,2.2715260860633704
19675,1.772650311377641,0.5454545454545454,1.7834243690033045
19850,1.8904876055545088,0.3333333333333333,1.6186628688249771
19870,1.8451960092410016,0.3333333333333333,1.6938252639181517
19964,1.7808700657428416,0.3511450381679389,1.722763902905605
20043,1.7648291018629916,0.2857142857142857,1.856361429413492
20059,1.8681840627645625,0.3555555555555555,1.4298966818147547
20077,1.8498812154900333,0.5,2.047637408633788
20172,1.8363206969634776,0.3783783783783784,0.9678002527269728
20234,1.8089139694792424,0.4,1.5177143567318518
20369,1.752854253149006,0.3,2.3978952727983707
20380,1.8317361171216304,0.238095238095238,2.234548235781652
20457,1.8364353269054496,0.7,0.7336936913707618
20491,1.7717083147517578,0.5555555555555556,2.833213344056216
20500,1.833435989420402,0.35,2.0568844280230825
20522,1.8374696610922556,0.75,0.9760624069597724
20594,1.8547447042293803,0.5833333333333334,1.5333816726871137
20689,1.834456366149774,0.36,1.760714433656687
20712,1.8196844921191997,0.2666666666666666,1.8282057620318808
20829,1.7775238046073154,0.3,2.358640221616088
20880,1.84654527603924,0.2692307692307692,1.604639944592126
20931,1.778161839104037,0.3125,1.8025217009706904
21053,1.8356317140849077,0.4444444444444444,2.0126758453675744
21227,1.8316133774234613,0.4545454545454545,2.4571913836058217
21237,1.851082540463936,0.7,1.9328803943842283
21304,1.7661086021233192,1.0,1.573732031580855
21346,1.7920006772466444,0.358974358974359,1.3919560742703196
21522,1.8994173336588291,0.2,3.340801345752573
21573,1.7487122862952218,0.6,1.4544456127334868
21612,1.8918871160950177,0.6666666666666666,2.0262587058209376
21626,1.846744728422392,0.303030303030303,2.7195331256879745
21675,1.8939245939812528,0.25,1.8022179839863808
21738,1.8173269453710648,0.3333333333333333,1.408014336858631
21771,1.7682028620967785,0.3333333333333333,1.161161358101999
21835,1.8592223368181704,0.2105263157894736,2.015571972913428
21836,1.80305415169312,0.0909090909090909,1.853988373792525
21843,1.7620556070294109,0.2727272727272727,1.48469226888692
21856,1.742702041941977,0.0,3.003312102543821
21879,1.8388861752576693,0.6666666666666666,2.0512194975728555
21907,1.810493124217296,0.4411764705882353,1.7015864341845548
21914,1.7725824146947933,0.3333333333333333,2.2355878117756065
21957,1.844552578394948,0.5,1.7074023378307042
21977,1.8398891418202432,0.2857142857142857,1.296034332889254
22051,1.7723470003148791,0.1538461538461538,1.3226849193032255
22075,1.8310446354727488,0.7272727272727273,0.6931471805599453
22089,1.849524517684703,0.3333333333333333,1.8194808276658347
22148,1.81185459320004,0.7777777777777778,1.9788441735598956
22176,1.7628490687993392,0.2857142857142857,2.019233308035768
22185,1.7625563877182555,0.4444444444444444,1.9721888142353745
22220,1.7915671154097017,0.45,1.94397010737402
22263,1.7883766861476174,0.2727272727272727,3.58351893845611
22396,1.7567005013412016,0.1666666666666666,1.151292546497023
22401,1.85366110385994,0.2916666666666667,1.7949296663056171
22414,1.7623137103139592,0.3333333333333333,1.6483024788313885
22451,1.8232925023030475,0.4137931034482758,1.899943818562624
22534,1.7665962891364166,0.5454545454545454,1.0593512767826485
22758,1.8123777449490588,1.0,2.1165802152606203
22774,1.8186821450289776,0.6428571428571429,2.0250342210648347
22787,1.7552844170706068,0.5,1.971307257510534
22989,1.8866268983500991,0.3684210526315789,1.3886250787782557
23077,1.7498419195840778,0.56,2.227612074859865
23252,1.8027986929867887,0.4285714285714285,1.5288518251662973
23431,1.8078440975243848,0.4705882352941176,0.6777018135785456
23436,1.8065524062084704,0.5333333333333333,1.7074912217780631
23443,1.7755790075219533,0.3636363636363636,1.309375469113778
23511,1.804376945101611,0.125,1.6917246050779422
23622,1.8967250477164832,0.625,2.006314428819179
23644,1.7723429151807326,0.5555555555555556,1.791759469228055
23677,1.7979795838157897,0.1785714285714285,2.4060525656312044
23793,1.7660613355136412,0.5,1.7917594692280552
23824,1.766310204596101,0.3636363636363636,1.6094379124341005
23883,1.871211459101284,0.3617021276595745,1.7531388257672276
24030,1.8686109151067043,0.3636363636363636,1.454277789990801
24171,1.8236277020954088,0.4444444444444444,1.2347572207803874
24219,1.8321020685428189,0.1875,1.4451858789480825
24327,1.8597179168859796,0.6428571428571429,2.6834614843556737
24428,1.792298252743477,0.1,2.6903020295959394
24559,1.803376718685464,0.7142857142857143,0.4620981203732968
24606,1.806453704367628,0.3333333333333333,1.8511307975852311
24675,1.7647437018578445,0.2857142857142857,2.0471722811110507
24684,1.7629408755743474,0.3076923076923077,1.6969967704790063
24696,1.7458563916879768,0.6666666666666666,1.5256202935257406
24708,1.8508963651096235,0.2,2.405780394922309
24794,1.885302156512746,0.3043478260869565,1.505680907627222
24951,1.8775055497230029,0.5,1.2784135839504729
24997,1.8680700076632843,0.3125,1.3093403143369315
25039,1.786056659644117,0.3157894736842105,1.474912703464649
25099,1.886285040844923,0.2142857142857142,2.1911139764055934
25132,1.7623137103139592,0.3333333333333333,1.4349981592585468
25330,1.7571235659092523,0.32,1.684987296957813
25407,1.781932852133543,0.3181818181818182,2.29199712098473
25647,1.8731590793689687,0.625,0.98187779206588
25715,1.848955513080246,0.3214285714285714,2.174092285140772
25859,1.7954252566151816,0.4,2.1041081575630765
25863,1.7757393909055834,0.5,1.5214493971559455
25872,1.7792578459456443,0.2857142857142857,2.121315468195776
25893,1.7899930334879297,0.45,1.9038266053886377
25962,1.8639141347362196,0.1111111111111111,1.1297750083305194
26003,1.7917594692280552,1.0,2.2503899331801
26292,1.8214943999900608,0.4,1.24511076657268
26403,1.7807650347800368,0.6666666666666666,0.7029624335313106
26503,1.8197880963246715,0.21875,2.015637712661494
26504,1.8303973920437064,0.2352941176470588,1.905438564345549
26547,1.8168531544299171,0.2666666666666666,1.8756011801155
26588,1.8115478918946744,0.625,2.833213344056216
26669,1.835802520607272,0.6666666666666666,1.1859550860258004
26709,1.813254358621528,0.1,0.7803552045207033
26761,1.8061894577302824,0.2352941176470588,2.177218967333437
26762,1.7800601718582274,0.1071428571428571,1.5762108320727894
26778,1.7566773969346132,0.4,1.5371170739794118
26951,1.8731056477203747,0.25,0.4479398673070137
27069,1.893123908553932,0.3684210526315789,2.212145810935199
27122,1.7552951578692642,0.5,1.7861252938347156
27172,1.81622686015484,0.4545454545454545,2.152055545542746
27174,1.7423241827363851,0.4117647058823529,2.316207139315063
115553,1.7672853509363975,0.2,1.4161650806831194
115586,1.886376528384684,0.75,2.07619625221066
115808,1.802510029762394,0.5384615384615384,0.6931471805599453
115842,1.8137926371521769,0.5,2.292379594363982
116077,1.8125233008043584,0.3333333333333333,2.763848836627969
116414,1.847110392132571,0.4,1.6386869081489486
116568,1.8586110451901257,0.3333333333333333,2.0906106009236103
116585,1.787978912918229,0.4545454545454545,2.0214830733169302
116663,1.8761686510872608,0.2307692307692307,1.0593512767826487
116676,1.7969548469667516,0.3333333333333333,2.2294149782702983
116774,1.89377960602186,0.425,1.8058283590801296
116780,1.791759469228055,0.0,2.806170519790909
116824,1.8611565737675988,0.2,0.0
116885,1.7760921357920303,0.6,1.716572790509383
116900,1.868834809141684,0.6666666666666666,1.7153581435345364
117056,1.8483596129845203,0.4545454545454545,1.6965332918678828
117226,1.858646021166472,0.5238095238095238,1.896339927962973
117272,1.8788361427951088,1.0,1.933477123465752
117362,1.885556602996379,0.2727272727272727,2.0933203466953736
117546,1.8601814417714968,0.34375,1.758325589354051
117564,1.804390512830663,0.3333333333333333,1.791759469228055
117672,1.8554316348983488,0.3181818181818182,2.1227921672078143
117676,1.886812147476264,0.4285714285714285,1.3627967101851222
117878,1.7681278066321409,0.5,2.169828010223168
117900,1.7490552529896954,0.1818181818181818,0.9549445325239896
118002,1.832328839794372,0.2222222222222222,1.873885485971064
118104,1.7461790800295665,1.0,2.489596784497662
118322,1.8488749281565904,0.25,1.5214562174926949
118356,1.759480603996881,0.25,1.8132096025274904
118648,1.839839587043052,0.7777777777777778,1.868834809141684
118740,1.8056592065895647,0.1666666666666666,1.6094379124341005
118752,1.882819002499716,0.5,3.321153339801152
118965,1.8322196676684697,0.3571428571428571,3.14716770358161
119022,1.7631593759252455,0.6363636363636364,1.9356005054539456
119125,1.8026534483924623,0.5079365079365079,1.2749487706185858
119218,1.8182062120481988,0.0454545454545454,1.544765388086766
119226,1.8783063789507253,0.0,2.1489935588222773
119250,1.7719902780392602,0.3,1.5869162143259063
119545,1.7515211250709792,0.4444444444444444,1.499441628960157
119672,1.8117206876852725,0.2857142857142857,1.2424533248940002
119771,1.774712994374652,0.2,1.569026565491607
119855,1.7472490050198808,1.0,1.253782255620903
120046,1.7730796883179143,0.5333333333333333,1.5316040978694283
120133,1.7983276542969249,0.4166666666666667,0.9729550745276564
120196,1.798521487995553,0.2222222222222222,1.0817861407171978
120277,1.8628984187017736,0.3684210526315789,1.7379401794108735
120403,1.8915223646907688,0.2222222222222222,2.2505162212887044
120738,1.840148847188164,0.2105263157894736,1.5248469915728422
120795,1.823153526880586,0.2631578947368421,2.158013574672652
121160,1.8259836552908588,0.1666666666666666,2.405573375494803
121248,1.8501374538115627,0.5833333333333334,4.574710978503383
121321,1.7603776547529466,0.25,1.9782018564060728
121375,1.896673489481372,0.1428571428571428,1.389165772861236
121519,1.769784294189938,0.5,2.648968001722069
121668,1.8475696152972096,0.3,1.74258185589596
121720,1.81283157235962,0.25,1.0413970421157754
121738,1.8161310535214945,0.4285714285714285,1.706594481431964
122053,1.7809331794662255,0.3181818181818182,2.473896407017771
122075,1.897986965910281,0.6153846153846154,1.3313247688004022
122208,1.8589408338064044,0.5833333333333334,2.462245812767808
122250,1.8263085616897636,0.1428571428571428,1.8289500611137568
122281,1.785459057928045,0.3333333333333333,1.8060524505013864
122392,1.8472371931320624,0.5,2.0818983469237797
122463,1.79945074356605,0.0,0.8958797346140275
122474,1.8193377052914323,0.375,2.098303510505237
122515,1.774587549487369,0.125,1.6094379124341005
122697,1.8053040986648343,0.2142857142857142,1.9891940262641157
122818,1.8082476919580976,0.5294117647058824,1.2826745537939417
122871,1.895542977803776,0.2142857142857142,1.4590004889157104
123295,1.8770254656256864,0.5714285714285714,1.1461718064332054
123640,1.7775811610108458,0.125,1.6517924858997648
123678,1.8918236340310208,0.5,2.2242862158138106
123713,1.8570583982633049,0.5,1.8444397270569683
123789,1.773437421296101,0.3333333333333333,2.336298490483146
123934,1.7515271964427053,0.6666666666666666,0.6931471805599453
124010,1.877175149510736,0.2857142857142857,2.648699644689366
124302,1.777928891118025,0.0,1.2756753333081556
124360,1.767890501714826,0.4285714285714285,1.3890803208479037
124419,1.8097818763181468,1.0,1.8526229241940408
124487,1.8453055953376096,0.2083333333333333,1.5637977683810995
124687,1.8156461377118325,0.4545454545454545,1.926826336545848
125122,1.751841249343441,0.3333333333333333,0.3465735902799726
125308,1.8633074937387877,0.3636363636363636,1.1552453009332424
125333,1.8535605436718428,1.0,2.7042428767808824
125338,1.863658551113658,0.3636363636363636,1.802302823177929
125461,1.761371349880183,0.2608695652173913,1.0957715250814104
125468,1.7892749652283435,0.5,1.7116182589784272
125550,1.8970840305230752,0.3333333333333333,1.5089036076646358
125562,1.8184403717859008,0.5,1.1482734304057969
125585,1.8735651822756905,0.3571428571428571,1.2547239477115213
125632,1.8719341257461104,0.5,2.772588722239781
125762,1.8745716477042,0.3333333333333333,1.6652909279185126
125815,1.7941008835164776,0.2564102564102564,1.572866858693345
125942,1.828152842560938,0.24,2.276114394636956
125945,1.7783395825683657,0.4,2.079441541679836
125955,1.7523771838416735,0.4166666666666667,1.8575244073169488
125963,1.819062486501268,0.6,1.4275390370848051
125980,1.86748806430364,0.303030303030303,1.6143763397706898
126048,1.8799883464956808,0.25,1.44491024597132
126104,1.8076002454782147,0.4615384615384615,1.640500694467275
126171,1.809436511353972,0.3,1.4451858789480827
126202,1.839725531099602,0.2727272727272727,1.791759469228055
126220,1.868801222351938,0.5,1.7309856169634037
126227,1.854250234045581,0.3333333333333333,2.2453305734254743
126247,1.748779073513096,0.4,1.102162222983322
126402,1.878231281321552,0.5714285714285714,2.21802214370539
126411,1.8766743110293231,0.375,2.4849066497880004
126505,1.8721784836735784,0.7777777777777778,2.1867291854482365
126542,1.821642152947124,0.2857142857142857,1.7705435459485603
126588,1.8946640865256277,0.1764705882352941,1.2673292964383809
126624,1.8313594698515736,0.5714285714285714,0.9620769726322153
126634,1.7896048926375383,0.0,1.391618812571772
126643,1.884478310681298,0.4545454545454545,1.9595291078025003
126690,1.8156431018577237,0.4166666666666667,0.6931471805599453
126702,1.848738483780376,0.2941176470588235,1.750992940548347
126704,1.8564933035422704,0.4285714285714285,2.119572021072494
126746,1.7962506625875638,0.4285714285714285,1.4930693306757696
126794,1.8438678008508695,0.2,1.5164925384173715
126846,1.861920233341083,0.4736842105263157,1.9610650477741
126849,1.763872380881901,0.375,0.7377758908227873
126967,1.8092297299352404,0.25,1.7563684688263923
127070,1.7886623335511525,0.25,1.3245793416370093
127099,1.83619757977038,0.0,2.120424702656772
127119,1.8776782679808797,0.4,2.0617859516909105
127128,1.77071022585199,0.3333333333333333,2.3978952727983707
127245,1.7953094035432673,0.0,2.093724584907928
127247,1.8702505951720696,0.1176470588235294,0.578074351579233
127248,1.8016489241470863,0.4,2.03869689319213
127319,1.7742374828775844,0.2,2.165595971127041
127380,1.754215029070198,0.1612903225806451,1.255793776172923
127382,1.757738956213272,0.2222222222222222,1.493563472719242
127397,1.8392713822829312,0.1,2.0945405562436124
127418,1.8423537225337616,0.5714285714285714,1.7307208973201615
127420,1.88017538474355,0.4166666666666667,1.9758013868178723
127425,1.7763649488281754,0.4444444444444444,1.1835172733070591
127435,1.7856479659594495,0.3333333333333333,1.144488880743647
127535,1.8323629739656384,0.3888888888888889,1.779799946889799
